Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
13906,Game of Thrones (Telltale),X360,2015,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03
13907,Spy Hunter / Super Sprint,GBA,2005,Racing,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
13908,Barbie and Her Sisters Puppy Rescue,3DS,2015,Action,Namco Bandai Games,0.0,0.03,0.0,0.0,0.03
13909,Madden NFL 07,GBA,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
13910,Heroes of Hellas 2: Olympia,DS,2012,Puzzle,Unknown,0.0,0.03,0.0,0.0,0.03
13911,Hello Kitty: Roller Rescue,PC,2005,Action,Empire Interactive,0.0,0.03,0.0,0.0,0.03
13912,Emergency! Disaster Rescue Squad,DS,2009,Simulation,Destineer,0.03,0.0,0.0,0.0,0.03
13913,Gokujou!! Mecha Mote Iinchou: MM My Best Friend!,DS,2010,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
13914,Tsuku Monogatari,PSP,2011,Adventure,FuRyu,0.0,0.0,0.03,0.0,0.03
13915,Baldur's Gate: Dark Alliance,GBA,2004,Role-Playing,"Destination Software, Inc",0.02,0.01,0.0,0.0,0.03
13916,Lethal Enforcers I & II,PS,1996,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
13917,Crypt Killer,PS,1997,Shooter,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
13918,Crimson Tears,PS2,2004,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03
13919,Bleach DS 4th: Flame Bringer,DS,2009,Action,Sega,0.0,0.0,0.03,0.0,0.03
13920,Hiiro no Kakera 3: Aoikuro no Kusabi,PS2,2008,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
13921,Ukiyo no Shishi,PS3,2015,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13922,Ultimate Block Party,PSP,2004,Puzzle,505 Games,0.03,0.0,0.0,0.0,0.03
13923,Diabolik Lovers: Dark Fate,PSV,2015,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03
13924,Digimon World 4,XB,2005,Role-Playing,Atari,0.02,0.01,0.0,0.0,0.03
13925,Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi,PS3,2013,Misc,Paon Corporation,0.0,0.0,0.03,0.0,0.03
13926,Turbo: Super Stunt Squad,DS,2013,Sports,D3Publisher,0.0,0.03,0.0,0.0,0.03
13927,Hokuto no Ken: Hokuto Shinken Denshousha no Michi,DS,2008,Action,Spike,0.0,0.0,0.03,0.0,0.03
13928,True Pinball,PS,1996,Misc,Ocean,0.02,0.01,0.0,0.0,0.03
13929,Senko no Ronde DUO,X360,2010,Fighting,G.Rev,0.0,0.0,0.03,0.0,0.03
13930,Senran Kagura: Bon Appétit!,PSV,2014,Misc,Marvelous Entertainment,0.0,0.0,0.03,0.0,0.03
13931,SD Gundam Force: Showdown!,PS2,2004,Shooter,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03
13932,Pro Cast Sports Fishing,XB,2003,Sports,Capcom,0.02,0.01,0.0,0.0,0.03
13933,The Great Mystery Hidden Object Package 5,PC,2015,Adventure,Rondomedia,0.0,0.03,0.0,0.0,0.03
13934,Chili Con Carnage,PSP,2007,Shooter,Eidos Interactive,0.0,0.02,0.0,0.01,0.03
13935,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono,DS,2009,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03
13936,Diabolik Lovers: Lunatic Parade,PSV,2016,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
13937,Daibakushou: Jinsei Gekijou,SNES,1995,Misc,Taito,0.0,0.0,0.03,0.0,0.03
13938,N+,PSP,2007,Platform,Atari,0.03,0.0,0.0,0.0,0.03
13939,The IdolM@ster: Gravure For You! Vol. 6,PS3,2012,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13940,NBA Starting Five,XB,2002,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
13941,Little Busters! Converted Edition,PSV,2012,Action,Prototype,0.0,0.0,0.03,0.0,0.03
13942,Rugby League Live,PS3,2010,Sports,Home Entertainment Suppliers,0.0,0.02,0.0,0.01,0.03
13943,Crazy Chicken: Star Karts,DS,2008,Racing,Phenomedia,0.03,0.0,0.0,0.0,0.03
13944,Crash Time: Autobahn Pusuit,X360,2008,Racing,RTL,0.03,0.0,0.0,0.0,0.03
13945,The Idolmaster: Gravure For You! Vol. 4,PS3,2012,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13946,Let's Sing 2016,PS4,2015,Action,FuRyu Corporation,0.02,0.0,0.0,0.01,0.03
13947,Let's Dance with Mel B,PS3,2011,Sports,Black Bean Games,0.0,0.02,0.0,0.01,0.03
13948,The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994,Action,Banpresto,0.0,0.0,0.03,0.0,0.03
13949,Pro Cycling Manager 2016,PC,2016,Sports,Focus Home Interactive,0.0,0.03,0.0,0.0,0.03
13950,Crazy Machines,DS,2008,Puzzle,DTP Entertainment,0.0,0.03,0.0,0.0,0.03
13951,Tsuyo Kiss: Mighty Heart,PS2,2006,Adventure,Princess Soft,0.0,0.0,0.03,0.0,0.03
13952,Ultimate Game Room,DS,2009,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
13953,Hearts of Iron IV,PC,2016,Strategy,Paradox Interactive,0.0,0.03,0.0,0.0,0.03
13954,Heathcliff! The Fast and the Furriest,Wii,2010,Racing,Storm City Games,0.03,0.0,0.0,0.0,0.03
13955,Galileo,DS,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03
13956,Galleon: Islands of Mystery,XB,2004,Action,SCi,0.02,0.01,0.0,0.0,0.03
13957,Diabolik Lovers: More Blood,PSP,2013,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
13958,DiRT Rally,PC,2016,Racing,Codemasters,0.0,0.03,0.0,0.0,0.03
13959,Texas Hold 'Em Poker DS,DS,2005,Misc,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
13960,Magicka,PC,2011,Role-Playing,Paradox Interactive,0.0,0.02,0.0,0.01,0.03
13961,Magna Carta Portable,PSP,2006,Role-Playing,Banpresto,0.0,0.0,0.03,0.0,0.03
13962,FunkMaster Flex's Digital Hitz Factory,PS2,2003,Misc,Jester Interactive,0.02,0.01,0.0,0.0,0.03
13963,Secret Files 2: Puritas Cordis,Wii,2009,Adventure,Deep Silver,0.0,0.03,0.0,0.0,0.03
13964,Hatsune Miku: Project Diva X,PS4,2016,Misc,Sega,0.01,0.0,0.02,0.0,0.03
13965,Empire Earth II,PC,2005,Strategy,Vivendi Games,0.0,0.03,0.0,0.0,0.03
13966,Serious Sam Advance,GBA,2004,Shooter,Global Star,0.02,0.01,0.0,0.0,0.03
13967,Countdown Vampires,PS,1999,Adventure,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03
13968,Bleach: Soul Carnival 2,PSP,2009,Fighting,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
13969,The Idolmaster: Gravure For You! Vol. 5,PS3,2012,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13970,Last Escort: Club Katze,PSP,2010,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03
13971,Cooking Mama 5: Bon Appetit!,3DS,2013,Simulation,Office Create,0.0,0.0,0.03,0.0,0.03
13972,Criminal Girls 2,PSV,2015,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
13973,GoPets: Vacation Island,DS,2008,Simulation,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.03
13974,Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa,PS3,2011,Misc,Unknown,0.0,0.0,0.03,0.0,0.03
13975,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,PS3,2010,Misc,Unknown,0.0,0.0,0.03,0.0,0.03
13976,Gekido Advance: Kintaro's Revenge,GBA,2002,Action,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
13977,Hayate no Gotoku! Nightmare Paradise,PSP,2009,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
13978,Hayate no Gotoku! Ojousama Produce Daisakusen Boku Iro ni Somare! Oyashiki-Hen,DS,2008,Simulation,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
13979,Headhunter: Redemption,PS2,2004,Action,Sega,0.02,0.01,0.0,0.0,0.03
13980,Buffy the Vampire Slayer: Chaos Bleeds,GC,2003,Action,Vivendi Games,0.02,0.01,0.0,0.0,0.03
13981,Buffy the Vampire Slayer: Wrath of the Darkhul King,GBA,2003,Action,THQ,0.02,0.01,0.0,0.0,0.03
13982,Wrestle Angels: Survivor 2,PS2,2008,Fighting,Tryfirst,0.0,0.0,0.03,0.0,0.03
13983,Wrestle Kingdom,PS2,2006,Fighting,Yuke's,0.0,0.0,0.03,0.0,0.03
13984,Frogger: Ancient Shadow,XB,2005,Platform,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
13985,Mahjong 300,DS,2011,Puzzle,Avanquest,0.0,0.03,0.0,0.0,0.03
13986,Madou Monogatari,SAT,1998,Role-Playing,Compile,0.0,0.0,0.03,0.0,0.03
13987,3D Baseball,PS,1996,Sports,BMG Interactive Entertainment,0.02,0.01,0.0,0.0,0.03
13988,Pimp My Ride: Street Racing,DS,2009,Racing,Activision,0.03,0.0,0.0,0.0,0.03
13989,Mahjong Kakutou Club: Zenkoku Taisenban,PS3,2006,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
13990,My Hero Academia: Battle for All,3DS,2016,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
13991,My Pet Shop (JP sales),DS,2008,Simulation,Square Enix,0.0,0.0,0.03,0.0,0.03
13992,Sea Park Tycoon,DS,2010,Simulation,Foreign Media Games,0.02,0.01,0.0,0.0,0.03
13993,Legend of the Dragon,PSP,2007,Fighting,Game Factory,0.03,0.0,0.0,0.0,0.03
13994,Bae Yong-joon to Manabu Kankokugo DS,DS,2009,Misc,D3Publisher,0.0,0.0,0.03,0.0,0.03
13995,The Inner World,PC,2013,Adventure,Headup Games,0.0,0.03,0.0,0.0,0.03
13996,Labyrinth Cross Blood: Infinity,PSV,2013,Role-Playing,CyberFront,0.0,0.0,0.03,0.0,0.03
13997,Langrisser: Re:Incarnation Tensei,3DS,2015,Role-Playing,Extreme Entertainment Group,0.02,0.0,0.01,0.0,0.03
13998,Gekiatsu!! Pachi Game Tamashi Max: Evangelion 7 x Seimei no Kodou,PS3,2012,Misc,Fields,0.0,0.0,0.03,0.0,0.03
13999,Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa,PSP,2011,Misc,Unknown,0.0,0.0,0.03,0.0,0.03
14000,Blender Bros.,GBA,2002,Platform,Unknown,0.02,0.01,0.0,0.0,0.03
14001,Cook Wars,Wii,2009,Misc,Ubisoft,0.03,0.0,0.0,0.0,0.03
14002,NHL 07,XB,2006,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
14003,Star Trek: Tactical Assault,PSP,2006,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03
14004,Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~,PS2,2006,Adventure,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
14005,Royal Palace of White Sword and The City of Gentiles,PC,2009,Role-Playing,Take-Two Interactive,0.0,0.02,0.0,0.01,0.03
14006,Rugby 08,PS2,2007,Sports,Electronic Arts,0.02,0.01,0.0,0.0,0.03
14007,Underground Pool,DS,2007,Sports,UFO Interactive,0.03,0.0,0.0,0.0,0.03
14008,Harukanaru Toki no Naka de 5: Kazahanaki,PSP,2012,Role-Playing,Ackkstudios,0.0,0.0,0.03,0.0,0.03
14009,Yumi's Odd Odyssey,3DS,2013,Platform,Agatsuma Entertainment,0.0,0.0,0.03,0.0,0.03
14010,Spectral Souls: Resurrection of the Ethereal Empires,PSP,2005,Role-Playing,Idea Factory,0.03,0.0,0.0,0.0,0.03
14011,Blokus Portable: Steambot Championship,PSP,2006,Puzzle,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
14012,The Island of Dr. Frankenstein,Wii,2009,Adventure,Storm City Games,0.03,0.0,0.0,0.0,0.03
14013,Zoboomafoo: Leapin' Lemurs!,PS,2001,Action,Encore,0.02,0.01,0.0,0.0,0.03
14014,Zoo Hospital,DS,2007,Simulation,Eidos Interactive,0.03,0.0,0.0,0.0,0.03
14015,Trine 2,WiiU,2012,Platform,Atlus,0.0,0.03,0.0,0.0,0.03
14016,Triple Pack: Xbox Live Arcade Compilation,X360,2011,Misc,Microsoft Game Studios,0.03,0.0,0.0,0.0,0.03
14017,Travel Coach: Europe 1,DS,2008,Misc,HMH Interactive,0.0,0.03,0.0,0.0,0.03
14018,Women's Volleyball Championship,PS2,2007,Sports,Spike,0.0,0.0,0.03,0.0,0.03
14019,Treasure Gaust: Gaust Diver Crimson Red / Deep Purple,DS,2007,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14020,Trials Fusion,PC,2014,Racing,Ubisoft,0.0,0.03,0.0,0.0,0.03
14021,Hot Pixel,PSP,2007,Puzzle,Atari,0.03,0.0,0.0,0.0,0.03
14022,Nacho Libre,DS,2006,Action,Majesco Entertainment,0.03,0.0,0.0,0.0,0.03
14023,The King of Fighters 02/03,XB,2005,Fighting,SNK Playmore,0.02,0.01,0.0,0.0,0.03
14024,Last Escort 2: Shinya no Amai Toge,PS2,2008,Adventure,D3Publisher,0.0,0.0,0.03,0.0,0.03
14025,A Good Librarian Like a Good Shepherd: Library Party,PSV,2015,Action,Kaga Create,0.0,0.0,0.03,0.0,0.03
14026,A Ressha de Gyoukou 2001,PS2,2001,Simulation,ArtDink,0.0,0.0,0.03,0.0,0.03
14027,Cooking Mama: My Sweets Shop,3DS,2014,Simulation,Office Create,0.0,0.0,0.03,0.0,0.03
14028,FIFA World Cup Germany 2006,DS,2006,Sports,Electronic Arts,0.03,0.0,0.0,0.0,0.03
14029,Harukanaru Toki no Naka de 6,PSV,2015,Action,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14030,Room Zoom: Race for Impact,XB,2004,Racing,Jaleco,0.02,0.01,0.0,0.0,0.03
14031,Tenka-bito,PS2,2006,Strategy,Sega,0.0,0.0,0.03,0.0,0.03
14032,Tenkaichi * Sengoku Lovers,DS,2010,Adventure,Rocket Company,0.0,0.0,0.03,0.0,0.03
14033,Harukanaru Toki no Naka de Yumenoukihashi Special,PS2,2009,Adventure,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14034,Mushihimesama Futari Ver 1.5,X360,2009,Shooter,Cave,0.0,0.0,0.03,0.0,0.03
14035,Mame Goma: Honobo no Nikki,DS,2007,Simulation,TDK Core,0.0,0.0,0.03,0.0,0.03
14036,MapleStory DS,DS,2010,Role-Playing,Nexon,0.0,0.0,0.03,0.0,0.03
14037,Marble Madness / Klax,GBA,2005,Puzzle,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
14038,Teenage Zombies: Invasion of the Alien Brain Thingys,DS,2008,Adventure,Ignition Entertainment,0.03,0.0,0.0,0.0,0.03
14039,Batman Forever: The Arcade Game,PS,1996,Action,Acclaim Entertainment,0.02,0.01,0.0,0.0,0.03
14040,Muv-Luv Alternative: Total Eclipse,PS3,2013,Simulation,5pb,0.0,0.0,0.03,0.0,0.03
14041,The Legend of Heroes: Trails in the Sky SC Evolution,PSV,2015,Role-Playing,Kadokawa Games,0.0,0.0,0.03,0.0,0.03
14042,LEGO Legends of Chima: Laval's Journey,DS,2013,Adventure,Unknown,0.0,0.03,0.0,0.0,0.03
14043,Dodge Racing: Charger vs Challenger,DS,2009,Racing,Zushi Games,0.03,0.0,0.0,0.0,0.03
14044,Divinity II: Flames of Vengeance,PC,2010,Role-Playing,DTP Entertainment,0.0,0.02,0.0,0.01,0.03
14045,The King of Fighters Portable '94~'98: Chapter of Orochi,PSP,2010,Fighting,SNK Playmore,0.0,0.0,0.03,0.0,0.03
14046,La Pucelle: Ragnarok,PSP,2009,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
14047,NHL Blades of Steel 2000,PS,1999,Sports,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
14048,House M.D.,DS,2010,Adventure,Mindscape,0.02,0.01,0.0,0.0,0.03
14049,Angler's Club: Ultimate Bass Fishing 3D,3DS,2011,Sports,D3Publisher,0.0,0.03,0.0,0.0,0.03
14050,Trap Gunner: Countdown to Oblivion,PS,1998,Strategy,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
14051,Hannspree Ten Kate Honda: SBK Superbike World Championship,PSP,2007,Racing,Black Bean Games,0.03,0.0,0.0,0.0,0.03
14052,HappinessCharge PreCure! Kawarun Collection,3DS,2014,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14053,E.T. The Extra-Terrestrial: Interplanetary Mission,PS,2001,Platform,Ubisoft,0.02,0.01,0.0,0.0,0.03
14054,Utawarerumono Portable,PSP,2009,Role-Playing,Aqua Plus,0.0,0.0,0.03,0.0,0.03
14055,Makai Senki Disgaea 4: Fuuka & Desco-hen Hajime Mashita,PS3,2011,Strategy,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
14056,Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita,PSP,2007,Role-Playing,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
14057,Gakusen Toshi Asterisk Festa: Houka Kenran,PSV,2016,Fighting,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14058,Pet Alien: An Intergalactic Puzzlepalooza,DS,2007,Action,Game Factory,0.03,0.0,0.0,0.0,0.03
14059,An American Tail: Fievel's Gold Rush,GBA,2002,Platform,Conspiracy Entertainment,0.02,0.01,0.0,0.0,0.03
14060,DokiDoki Majo Shinpan! 2,DS,2008,Adventure,SNK Playmore,0.0,0.0,0.03,0.0,0.03
14061,The Last Guy,PS3,2009,Action,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
14062,The Legend of Heroes III: Song of the Ocean,PSP,2006,Role-Playing,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03
14063,NHRA Drag Racing: Countdown to the Championship,PS2,2007,Racing,THQ,0.02,0.01,0.0,0.0,0.03
14064,NHRA Drag Racing: Countdown to the Championship,PSP,2007,Racing,THQ,0.03,0.0,0.0,0.0,0.03
14065,Freaky Flyers,XB,2003,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03
14066,Gal Gun: Double Peace,PSV,2015,Action,PQube,0.0,0.02,0.01,0.0,0.03
14067,Galaxy Angel II: Zettairyouiki no Tobira,PS2,2006,Strategy,Broccoli,0.0,0.0,0.03,0.0,0.03
14068,Marines: Modern Urban Combat,Wii,2010,Shooter,O-Games,0.03,0.0,0.0,0.0,0.03
14069,Teenage Mutant Ninja Turtles: Mutants in Manhattan,X360,2016,Action,Activision,0.01,0.02,0.0,0.0,0.03
14070,Teenage Mutant Ninja Turtles: Mutants in Manhattan,XOne,2016,Action,Activision,0.02,0.01,0.0,0.0,0.03
14071,Music Maker: Rockstar,PS2,2009,Misc,Magix,0.02,0.01,0.0,0.0,0.03
14072,R-Type III: The Third Lightning,GBA,2004,Shooter,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
14073,Tantei Jinguuji Saburo DS: Kienai Kokoro,DS,2008,Adventure,Arc System Works,0.0,0.0,0.03,0.0,0.03
14074,Soul Eater: Battle Resonance,PSP,2009,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14075,Without Warning,PS2,2005,Shooter,Capcom,0.02,0.01,0.0,0.0,0.03
14076,Gauntlet / Rampart,GBA,2005,Misc,Zoo Digital Publishing,0.02,0.01,0.0,0.0,0.03
14077,Bad Apple Wars,PSV,2015,Action,Idea Factory,0.0,0.0,0.03,0.0,0.03
14078,Angelique: Maren no Rokukishi,PSP,2011,Adventure,Idea Factory,0.0,0.0,0.03,0.0,0.03
14079,God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2,PS4,2015,Misc,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14080,Whiteout,XB,2002,Racing,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.03
14081,Penguins of Madagascar,WiiU,2014,Action,Namco Bandai Games,0.01,0.02,0.0,0.0,0.03
14082,Calcio Bit,GBA,2006,Sports,Nintendo,0.0,0.0,0.03,0.0,0.03
14083,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,PSV,2012,Adventure,ChunSoft,0.0,0.0,0.03,0.0,0.03
14084,Napoleon Dynamite: The Game,PSP,2007,Puzzle,Crave Entertainment,0.03,0.0,0.0,0.0,0.03
14085,Peak Performance,PS,1997,Racing,JVC,0.02,0.01,0.0,0.0,0.03
14086,Bubble Bobble Double Shot,DS,2007,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03
14087,Bubble Bobble Evolution,PSP,2006,Puzzle,Rising Star Games,0.03,0.0,0.0,0.0,0.03
14088,Zenkoku Dekotora Matsuri,Wii,2008,Racing,Jaleco,0.0,0.0,0.03,0.0,0.03
14089,Zero Escape: Virtue's Last Reward,3DS,2012,Adventure,Rising Star Games,0.03,0.0,0.0,0.0,0.03
14090,Doodle Hex,DS,2008,Puzzle,Pinnacle,0.0,0.03,0.0,0.0,0.03
14091,DoraMoji: Nobita no Kanji Daisakusen,3DS,2015,Misc,Shogakukan,0.0,0.0,0.03,0.0,0.03
14092,Nancy Drew: Alibi In Ashes,PC,2011,Adventure,Her Interactive,0.03,0.0,0.0,0.0,0.03
14093,Parfait,PSV,2015,Adventure,TGL,0.0,0.0,0.03,0.0,0.03
14094,Nanashi no Game Me,DS,2009,Action,Square Enix,0.0,0.0,0.03,0.0,0.03
14095,Cake Mania: Baker's Challenge,PSP,2008,Puzzle,Destineer,0.03,0.0,0.0,0.0,0.03
14096,Planet of the Apes,GBA,2001,Action,Ubisoft,0.02,0.01,0.0,0.0,0.03
14097,Pirates: Duels on the High Seas,DS,2008,Action,Oxygen Interactive,0.03,0.0,0.0,0.0,0.03
14098,Galaxy Angel II: Mugen Kairou no Kagi,PS2,2007,Strategy,Broccoli,0.0,0.0,0.03,0.0,0.03
14099,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0.0,0.0,0.03,0.0,0.03
14100,Detective Conan: Phantom Rhapsody,3DS,2014,Action,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03
14101,Detective Opera: Milky Holmes 2,PSP,2012,Adventure,BushiRoad,0.0,0.0,0.03,0.0,0.03
14102,Destiny: The Collection,XOne,2016,Shooter,Activision,0.01,0.02,0.0,0.0,0.03
14103,Derby Time 2006,PSP,2006,Sports,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
14104,Moyashimon DS,DS,2009,Action,Takara Tomy,0.0,0.0,0.03,0.0,0.03
14105,Mr. Driller,PS,1999,Puzzle,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03
14106,Biohazard: Revival Selection,X360,2011,Action,Capcom,0.0,0.0,0.03,0.0,0.03
14107,Real Soccer 2008,DS,2007,Sports,Ubisoft,0.03,0.0,0.0,0.0,0.03
14108,Who Wants to be a Millionaire: 1st Edition,Wii,2007,Misc,Ubisoft,0.0,0.03,0.0,0.0,0.03
14109,Hyakumanton no Bara Bara,PSP,2010,Strategy,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
14110,Transformers: Devastation,PC,2015,Action,Activision,0.0,0.03,0.0,0.0,0.03
14111,Hudson x GReeeeN Live!? DeeeeS!?,DS,2010,Misc,Hudson Soft,0.0,0.0,0.03,0.0,0.03
14112,Doom 3 BFG Edition,PC,2012,Shooter,Bethesda Softworks,0.0,0.02,0.0,0.01,0.03
14113,Backyard NFL Football 2006,GBA,2005,Sports,Atari,0.02,0.01,0.0,0.0,0.03
14114,Kyokugen Dasshutsu ADV: Zennin Shiboudesu,3DS,2012,Adventure,ChunSoft,0.0,0.0,0.03,0.0,0.03
14115,Real World Golf,XB,2006,Sports,Mad Catz,0.02,0.01,0.0,0.0,0.03
14116,Far East of Eden Shinden,NG,1995,Fighting,Hudson Soft,0.0,0.0,0.03,0.0,0.03
14117,Zatch Bell! Electric Arena,GBA,2003,Fighting,Banpresto,0.02,0.01,0.0,0.0,0.03
14118,Foto Showdown,DS,2010,Role-Playing,Unknown,0.03,0.0,0.0,0.0,0.03
14119,Franklin the Turtle,GBA,2005,Misc,Game Factory,0.02,0.01,0.0,0.0,0.03
14120,Commander: Conquest of the Americas,PC,2010,Strategy,Paradox Interactive,0.0,0.02,0.0,0.01,0.03
14121,Back to the Future: The Game,X360,2015,Adventure,Telltale Games,0.02,0.01,0.0,0.0,0.03
14122,Rampo,SAT,1995,Adventure,Sega,0.0,0.0,0.03,0.0,0.03
14123,Rakushou! Pachi-Slot Sengen 5: Rio Paradise,PS2,2007,Misc,Tecmo Koei,0.0,0.0,0.03,0.0,0.03
14124,ParaParaParadise,PS2,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03
14125,Patrician IV,PC,2010,Strategy,Kalypso Media,0.03,0.0,0.0,0.0,0.03
14126,Pocket Fighter,SAT,1998,Fighting,Capcom,0.0,0.0,0.03,0.0,0.03
14127,"Hanayaka Kana, Ware ga Ichizoku Twin Pack",PSP,2011,Misc,Idea Factory,0.0,0.0,0.03,0.0,0.03
14128,Rodea the Sky Soldier,3DS,2015,Action,Nippon Ichi Software,0.03,0.0,0.0,0.0,0.03
14129,Starry ? Sky: In Winter,PSP,2011,Misc,Asgard,0.0,0.0,0.03,0.0,0.03
14130,Saru! Get You! SaruSaru Daisakusen,PSP,2007,Platform,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03
14131,Emily Archer and the Curse of Tutankhamun,DS,2011,Adventure,Mastertronic,0.0,0.03,0.0,0.0,0.03
14132,Emma at the Farm,DS,2008,Adventure,Aspyr,0.03,0.0,0.0,0.0,0.03
14133,Golden Nugget Casino / Texas Hold 'Em Double Pack,GBA,2005,Misc,Majesco Entertainment,0.02,0.01,0.0,0.0,0.03
14134,Hankou Shashin,SAT,1996,Adventure,Imagineer,0.0,0.0,0.03,0.0,0.03
14135,Schlag den Raab,PC,2010,Misc,Namco Bandai Games,0.0,0.02,0.0,0.01,0.03
14136,Charlie Blasts Territory,N64,1999,Action,Kemco,0.02,0.01,0.0,0.0,0.03
14137,Tao Adventure: Curse Demon,DS,2005,Role-Playing,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.03
14138,MotoGP 15,XOne,2015,Racing,Milestone S.r.l.,0.0,0.03,0.0,0.0,0.03
14139,Star Wars: The Force Unleashed II,PC,2010,Action,LucasArts,0.03,0.0,0.0,0.0,0.03
14140,Biker Mice From Mars,DS,2007,Racing,Game Factory,0.03,0.0,0.0,0.0,0.03
14141,Vegas Casino,DS,2007,Misc,Neko Entertainment,0.03,0.0,0.0,0.0,0.03
14142,Shantae and the Pirate's Curse,3DS,2015,Platform,Intergrow,0.0,0.0,0.03,0.0,0.03
14143,Dora's Big Birthday Adventure,PS2,2010,Misc,Take-Two Interactive,0.02,0.01,0.0,0.0,0.03
14144,Kuryuu Youma Gakuenki Recharge,PS2,2006,Adventure,Atlus,0.0,0.0,0.03,0.0,0.03
